Term,Coll,Dept,SUBJ,CATNUM,SEC,BGN UNITS,GD UNITS,Count,NR-COUNT,INTERNATIONAL COUNT,XE COUNT,TOTAL,UNITS,LVL,GE
2209,AL,ENGL,ESC,210,23,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,24,0,0,0,0,0,17,0,1,,
2209,AL,ENGL,ESC,210,24,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,25,0,0,0,0,0,19,0,1,,
2209,AL,ENGL,ESC,210,25,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,26,0,0,0,0,0,19,0,1,,
2209,AL,ENGL,ESC,210,26,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,27,0,0,0,0,0,15,0,1,,
2209,AL,ENGL,ESC,210,27,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,28,0,0,0,0,0,14,0,1,,
2209,AL,ENGL,ESC,210,28,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,29,0,0,0,0,0,12,0,1,,
2209,AL,ENGL,ESC,210,29,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,30,0,0,0,0,0,15,0,1,,
2209,AL,ENGL,ESC,210,30,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,31,0,0,0,0,0,13,0,1,,
2209,AL,ENGL,ESC,210,32,0,0,0,0,0,15,0,1,,
2209,AL,ENGL,ESC,210,33,0,0,0,0,0,16,0,1,,
2209,AL,ENGL,ESC,210,34,0,0,0,0,0,18,0,1,,
2209,AL,ENGL,ESC,210,35,0,0,0,0,0,18,0,1,,
2209,AL,ENGL,ESC,210,36,0,0,0,0,0,15,0,1,,
2209,AL,ENGL,ESC,210,37,0,0,0,0,0,15,0,1,,
2209,AL,ENGL,ESC,210,38,0,0,0,0,0,15,0,1,,
2209,AL,ENGL,ESC,210,39,0,0,0,0,0,16,0,1,,
2209,AL,ENGL,ESC,210,40,0,0,0,0,0,15,0,1,,
2209,AL,ENGL,ESC,210,41,0,0,0,0,0,15,0,1,,
2209,AL,ENGL,ESC,210,42,0,0,0,0,0,15,0,1,,
2209,AL,ENGL,ESC,210,42,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,43,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,44,0,0,0,0,0,19,0,1,,
2209,AL,ENGL,ESC,210,44,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,45,0,0,0,0,0,19,0,1,,
2209,AL,ENGL,ESC,210,45,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,46,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,47,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,48,0,0,0,0,0,13,0,1,,
2209,AL,ENGL,ESC,210,48,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,49,0,0,0,0,0,13,0,1,,
2209,AL,ENGL,ESC,210,49,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,50,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,51,0,0,0,0,0,14,0,1,,
2209,AL,ENGL,ESC,210,55,0,0,0,0,0,14,0,1,,
2209,AL,ENGL,ESC,210,58,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,59,0,0,0,0,0,0,0,1,,
2209,AL,ENGL,ESC,210,60,0,0,0,0,0,19,0,1,,
2209,AL,ENGL,ESC,210,61,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,62,0,0,0,0,0,18,0,1,,
2209,AL,ENGL,ESC,210,63,0,0,0,0,0,19,0,1,,
2209,AL,ENGL,ESC,210,64,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,65,0,0,0,0,0,18,0,1,,
2209,AL,ENGL,ESC,210,66,0,0,0,0,0,16,0,1,,
2209,AL,ENGL,ESC,210,67,0,0,0,0,0,15,0,1,,
2209,AL,ENGL,ESC,210,70,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,71,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,72,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,73,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,74,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,75,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,76,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,77,0,0,0,0,0,19,0,1,,
2209,AL,ENGL,ESC,210,78,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,79,0,0,0,0,0,19,0,1,,
2209,AL,ENGL,ESC,210,80,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,81,0,0,0,0,0,19,0,1,,
2209,AL,ENGL,ESC,210,82,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,83,0,0,0,0,0,19,0,1,,
2209,AL,ENGL,ESC,210,84,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,85,0,0,0,0,0,19,0,1,,
2209,AL,ENGL,ESC,210,86,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,87,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,88,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,89,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,90,0,0,0,0,0,18,0,1,,
2209,AL,ENGL,ESC,210,91,0,0,0,0,0,19,0,1,,
2209,AL,ENGL,ESC,210,92,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,93,0,0,0,0,0,19,0,1,,
2209,AL,ENGL,ESC,210,94,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,95,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,96,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,97,0,0,0,0,0,20,0,1,,
2209,AL,ENGL,ESC,210,98,0,0,0,0,0,19,0,1,,
2209,AL,ENGL,ESC,210,99,0,0,0,0,0,20,0,1,,
2209,AL,LBS,LBS,3200,80,0,0,0,0,0,5,5,3,2,UD D
2209,AL,LBS,LBS,3840,1,21,0,7,0,0,0,7,3,2,UD D
2209,AL,LBS,LBS,3860,80,0,0,0,0,0,5,5,3,2,UD B
2209,AL,LBS,WGSS,2200,2,9,0,3,0,0,0,3,3,1,D
2209,AL,LBS,WGSS,3050,3,18,0,6,0,0,0,6,3,2,UD C
2209,AL,LBS,WGSS,3200,2,24,0,8,0,0,0,8,3,2,UD D
2209,AL,LBS,WGSS,3200,80,0,0,0,0,0,8,8,3,2,UD D
2209,AL,LBS,WGSS,3400,3,6,0,2,0,0,0,2,3,2,UD D
2209,AL,LBS,WGSS,3715,80,0,0,0,0,0,4,4,3,2,UD D
2209,AL,LBS,WGSS,3860,6,21,0,7,0,0,0,7,3,2,UD B
2209,AL,LBS,WGSS,3860,80,0,0,0,0,0,6,6,3,2,UD B
2209,AL,LBS,WGSS,4290,1,18,3,7,0,0,0,7,3,2,
2209,AL,LBS,WGSS,4290,1,15,0,5,0,0,0,5,3,2,
2209,AL,LBS,WGSS,4540,1,15,12,9,1,0,0,9,3,2,
2209,AL,LBS,WGSS,4650,1,21,6,9,1,0,0,9,3,2,
2209,AL,LBS,WGSS,4990,3,0,3,1,0,0,0,1,3,2,
2209,AL,LBS,WGSS,5090,1,9,3,4,0,0,0,4,3,3,
2209,AL,LBS,WGSS,5980,1,0,1,1,0,0,0,1,1,3,
2209,AL,MLL,CHIN,1001,1,36,0,9,1,0,0,9,4,1,C2
2209,AL,MLL,CHIN,1001,2,28,0,7,0,1,0,7,4,1,C2
2209,AL,MLL,CHIN,1001,2,24,0,6,0,0,0,6,4,1,C2
2209,AL,MLL,CHIN,1001,4,16,0,4,0,1,0,4,4,1,C2
2209,AL,MLL,CHIN,2002,1,20,0,5,0,2,0,5,4,1,C2
2209,AL,MLL,CHIN,3001,1,24,0,8,0,1,0,8,3,2,
2209,AL,MLL,FREN,2001,1,21,0,7,0,0,1,8,3,1,C2
2209,AL,MLL,FREN,2002,1,6,0,2,0,0,0,2,3,1,
2209,AL,MLL,FREN,2055,1,8,1,9,0,0,0,9,1,1,
2209,AL,MLL,FREN,2056,1,8,0,4,0,0,0,4,2,1,
2209,AL,MLL,FREN,3001,1,15,0,5,0,0,0,5,3,2,
2209,AL,MLL,FREN,3002,1,12,0,4,0,0,0,4,3,2,
2209,AL,MLL,FREN,3100,1,9,0,3,0,0,0,3,3,2,
2209,AL,MLL,FREN,4010,1,9,0,3,0,0,0,3,3,2,
2209,AL,MLL,FREN,4100,1,9,0,3,0,0,0,3,3,2,
2209,AL,MLL,FREN,4115,1,12,0,4,0,0,0,4,3,2,
2209,AL,MLL,FREN,4130,1,18,0,6,0,0,0,6,3,2,
2209,AL,MLL,FREN,4560,1,12,0,4,0,0,0,4,3,2,
2209,AL,MLL,JAPN,3001,1,27,0,9,0,0,0,9,3,2,
2209,AL,MLL,ML,1540,1,2,0,1,0,0,0,1,2,1,
2209,AL,MLL,ML,3990,3,0,0,0,0,0,0,0,3,2,
2209,AL,MLL,ML,9010,1,0,6,6,0,0,0,6,1,3,
2209,AL,MLL,SPAN,1001,80,0,0,0,0,0,16,16,4,1,C2
2209,AL,MLL,SPAN,1001,81,0,0,0,0,0,16,16,4,1,C2
2209,AL,MLL,SPAN,2002,1,16,0,4,0,0,0,4,4,1,C2
2209,AL,MLL,SPAN,3200,1,21,3,8,0,0,0,8,3,2,
2209,AL,MLL,SPAN,5000,1,0,24,8,0,0,0,8,3,3,
2209,AL,MLL,SPAN,5070,1,3,9,4,0,0,0,4,3,3,
2209,AL,MLL,SPAN,5450,1,0,9,3,0,0,0,3,3,3,
2209,AL,MLL,SPAN,5980,1,0,3,1,0,0,0,1,3,3,
2209,AL,MUS,MUS,1011,2,0,0,38,0,0,0,38,0,1,
2209,AL,MUS,MUS,1031,3,9,0,9,0,0,0,9,1,1,
2209,AL,MUS,MUS,1151,1,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1151,1,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1151,2,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1151,2,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1151,3,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1151,4,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1152,1,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,1152,2,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,1152,3,4,0,2,0,0,0,2,2,1,
2209,AL,MUS,MUS,1161,1,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1161,1,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1161,2,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1162,1,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,1162,1,2,0,1,1,0,0,1,2,1,
2209,AL,MUS,MUS,1162,2,6,0,3,0,0,0,3,2,1,
2209,AL,MUS,MUS,1162,2,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,1171,1,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1171,1,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1171,2,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1172,1,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,1172,1,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,1172,2,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,1181,1,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1181,2,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1181,2,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1182,1,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,1182,3,0,0,0,0,0,0,0,2,1,
2209,AL,MUS,MUS,1192,1,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,1192,2,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,1351,1,7,0,7,0,0,0,7,1,1,
2209,AL,MUS,MUS,1351,1,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1351,2,2,0,2,0,0,0,2,1,1,
2209,AL,MUS,MUS,1351,2,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1351,3,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1352,1,4,0,2,0,0,0,2,2,1,
2209,AL,MUS,MUS,1352,3,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,1451,1,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,1880,2,0,0,17,0,0,0,17,0,1,
2209,AL,MUS,MUS,1880,4,0,0,14,1,1,0,14,0,1,
2209,AL,MUS,MUS,2011,2,0,0,24,1,0,0,24,0,1,
2209,AL,MUS,MUS,2031,2,7,0,7,0,0,0,7,1,1,
2209,AL,MUS,MUS,2033,1,0,0,3,0,0,0,3,0,1,
2209,AL,MUS,MUS,2033,1,0,0,5,1,0,0,5,0,1,
2209,AL,MUS,MUS,2152,1,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,2152,1,4,0,2,0,0,0,2,2,,
2209,AL,MUS,MUS,2152,2,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,2152,3,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,2152,4,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,2152,5,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,2161,1,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,2162,1,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,2162,1,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,2162,2,6,0,3,0,0,0,3,2,1,
2209,AL,MUS,MUS,2162,3,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,2171,1,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,2171,1,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,2171,1,0,0,0,0,0,0,0,1,1,
2209,AL,MUS,MUS,2172,1,4,0,2,0,0,0,2,2,1,
2209,AL,MUS,MUS,2181,1,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,2182,1,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,2182,1,4,0,2,0,0,0,2,2,1,
2209,AL,MUS,MUS,2342,1,12,0,6,0,0,0,6,2,1,
2209,AL,MUS,MUS,2342,2,0,0,6,0,0,0,6,0,1,
2209,AL,MUS,MUS,2351,1,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,2351,1,4,0,4,0,0,0,4,1,1,
2209,AL,MUS,MUS,2351,2,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,2351,2,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,2351,3,1,0,1,0,0,0,1,1,1,
2209,AL,MUS,MUS,2352,1,4,0,2,0,0,0,2,2,1,
2209,AL,MUS,MUS,2352,2,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,2352,2,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,2352,3,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,2352,3,6,0,3,0,0,0,3,2,1,
2209,AL,MUS,MUS,2352,4,2,0,1,0,0,0,1,2,1,
2209,AL,MUS,MUS,3151,1,3,0,3,0,0,0,3,1,2,
2209,AL,MUS,MUS,3151,2,1,0,1,0,0,0,1,1,2,
2209,AL,MUS,MUS,3152,1,4,0,2,0,0,0,2,2,2,
2209,AL,MUS,MUS,3152,1,4,0,2,0,0,0,2,2,2,
2209,AL,MUS,MUS,3152,2,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,3152,2,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,3152,3,0,0,0,0,0,0,0,2,2,
2209,AL,MUS,MUS,3152,4,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,3162,1,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,3162,1,4,0,2,0,0,0,2,2,2,
2209,AL,MUS,MUS,3162,2,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,3162,2,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,3171,1,1,0,1,0,0,0,1,1,2,
2209,AL,MUS,MUS,3172,1,4,0,2,0,0,0,2,2,2,
2209,AL,MUS,MUS,3172,1,4,0,2,0,0,0,2,2,2,
2209,AL,MUS,MUS,3172,2,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,3172,2,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,3172,3,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,3172,3,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,3182,1,4,0,2,0,0,0,2,2,2,
2209,AL,MUS,MUS,3182,1,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,3191,1,1,0,1,0,0,0,1,1,2,
2209,AL,MUS,MUS,3192,1,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,3219,1,3,0,3,0,0,0,3,1,2,
2209,AL,MUS,MUS,3219,1,4,1,5,0,0,0,5,1,2,
2209,AL,MUS,MUS,3301,2,0,0,20,0,0,0,20,0,2,
2209,AL,MUS,MUS,3301,2,0,0,16,0,0,0,16,0,2,
2209,AL,MUS,MUS,3352,1,6,0,3,0,0,0,3,2,2,
2209,AL,MUS,MUS,3352,1,4,0,2,0,0,0,2,2,2,
2209,AL,MUS,MUS,3352,2,6,0,3,0,0,0,3,2,2,
2209,AL,MUS,MUS,3352,2,6,0,3,0,0,0,3,2,2,
2209,AL,MUS,MUS,3352,3,6,0,3,0,1,0,3,2,2,
2209,AL,MUS,MUS,3352,3,6,0,3,0,0,0,3,2,2,
2209,AL,MUS,MUS,3352,4,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,3352,5,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,3400,1,0,0,3,0,0,0,3,0,2,
2209,AL,MUS,MUS,3400,1,0,0,2,0,0,0,2,0,2,
2209,AL,MUS,MUS,3400,2,0,0,2,0,1,0,2,0,2,
2209,AL,MUS,MUS,3400,2,0,0,2,0,0,0,2,0,2,
2209,AL,MUS,MUS,3400,3,0,0,0,0,0,0,0,0,2,
2209,AL,MUS,MUS,3400,3,0,0,3,1,0,0,3,0,2,
2209,AL,MUS,MUS,3400,4,0,0,1,0,0,0,1,0,2,
2209,AL,MUS,MUS,3400,5,0,0,1,0,0,0,1,0,2,
2209,AL,MUS,MUS,3452,1,2,0,1,0,1,0,1,2,2,
2209,AL,MUS,MUS,3452,2,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,3672,1,1,1,2,0,0,0,2,1,2,
2209,AL,MUS,MUS,3682,2,0,0,10,0,1,0,10,0,2,
2209,AL,MUS,MUS,3800,2,0,0,19,1,0,0,19,0,2,
2209,AL,MUS,MUS,3800,4,0,0,15,0,0,0,15,0,2,
2209,AL,MUS,MUS,3800,4,0,0,25,0,1,0,25,0,2,
2209,AL,MUS,MUS,3860,2,0,0,19,1,0,0,19,0,2,
2209,AL,MUS,MUS,3860,2,0,0,20,0,0,0,20,0,2,
2209,AL,MUS,MUS,4000,2,0,0,15,0,0,1,16,0,2,
2209,AL,MUS,MUS,4000,2,0,0,22,0,0,0,22,0,2,
2209,AL,MUS,MUS,4000,2,0,0,23,0,1,0,23,0,2,
2209,AL,MUS,MUS,4071,2,0,0,10,0,0,1,11,0,2,
2209,AL,MUS,MUS,4071,2,0,0,12,0,0,0,12,0,2,
2209,AL,MUS,MUS,4080,2,0,0,16,0,0,0,16,0,2,
2209,AL,MUS,MUS,4110,1,7,0,7,0,0,0,7,1,2,
2209,AL,MUS,MUS,4151,1,1,0,1,0,0,0,1,1,2,
2209,AL,MUS,MUS,4152,1,4,0,2,0,0,0,2,2,2,
2209,AL,MUS,MUS,4152,1,6,0,3,0,0,0,3,2,2,
2209,AL,MUS,MUS,4152,2,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4152,2,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4152,3,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4152,3,4,0,2,0,0,0,2,2,2,
2209,AL,MUS,MUS,4152,5,0,0,0,0,0,0,0,2,2,
2209,AL,MUS,MUS,4162,1,6,0,3,0,0,0,3,2,2,
2209,AL,MUS,MUS,4162,1,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4162,2,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4162,2,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4162,3,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4172,1,4,0,2,0,0,0,2,2,2,
2209,AL,MUS,MUS,4172,1,4,0,2,0,0,0,2,2,2,
2209,AL,MUS,MUS,4172,2,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4172,2,4,0,2,0,0,0,2,2,2,
2209,AL,MUS,MUS,4172,3,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4182,1,4,0,2,0,0,0,2,2,2,
2209,AL,MUS,MUS,4182,1,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4182,2,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4182,2,4,0,2,0,0,0,2,2,2,
2209,AL,MUS,MUS,4192,1,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4279,1,6,3,9,0,0,0,9,1,2,
2209,AL,MUS,MUS,4289,1,8,0,8,0,0,0,8,1,2,
2209,AL,MUS,MUS,4319,1,0,0,0,0,0,0,0,1,2,
2209,AL,MUS,MUS,4352,1,4,0,2,0,0,0,2,2,2,
2209,AL,MUS,MUS,4352,1,4,0,2,0,0,0,2,2,2,
2209,AL,MUS,MUS,4352,2,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4352,2,10,0,5,0,0,0,5,2,2,
2209,AL,MUS,MUS,4352,3,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4352,3,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4352,4,2,0,1,1,0,0,1,2,2,
2209,AL,MUS,MUS,4400,1,0,0,5,0,0,0,5,0,2,
2209,AL,MUS,MUS,4400,1,0,0,2,0,0,0,2,0,2,
2209,AL,MUS,MUS,4400,2,0,0,7,0,1,0,7,0,2,
2209,AL,MUS,MUS,4400,2,0,0,2,0,0,0,2,0,2,
2209,AL,MUS,MUS,4400,3,0,0,2,0,0,0,2,0,2,
2209,AL,MUS,MUS,4400,4,0,0,3,0,0,0,3,0,2,
2209,AL,MUS,MUS,4400,5,0,0,0,0,0,0,0,0,2,
2209,AL,MUS,MUS,4410,1,0,0,1,0,0,0,1,0,2,
2209,AL,MUS,MUS,4452,1,4,0,2,0,1,0,2,2,2,
2209,AL,MUS,MUS,4452,1,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4452,2,2,0,1,1,0,0,1,2,2,
2209,AL,MUS,MUS,4600,1,12,0,6,0,0,0,6,2,2,
2209,AL,MUS,MUS,4600,1,12,2,7,0,1,0,7,2,2,
2209,AL,MUS,MUS,4601,1,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4601,1,6,0,3,0,0,0,3,2,2,
2209,AL,MUS,MUS,4601,2,8,0,4,0,0,0,4,2,2,
2209,AL,MUS,MUS,4601,3,4,0,2,1,0,0,2,2,2,
2209,AL,MUS,MUS,4620,1,24,0,8,0,1,0,8,3,2,
2209,AL,MUS,MUS,4661,1,16,0,8,1,0,0,8,2,2,
2209,AL,MUS,MUS,4670,1,4,4,4,0,1,0,4,2,2,
2209,AL,MUS,MUS,4810,2,0,0,26,0,0,0,26,0,2,
2209,AL,MUS,MUS,4849,1,3,5,8,0,3,0,8,1,2,
2209,AL,MUS,MUS,4859,2,0,2,2,0,2,0,2,1,2,
2209,AL,MUS,MUS,4870,1,1,0,1,0,0,0,1,1,2,
2209,AL,MUS,MUS,4870,1,2,0,2,0,0,0,2,1,2,
2209,AL,MUS,MUS,4870,2,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4870,3,6,0,2,0,0,0,2,3,2,
2209,AL,MUS,MUS,4870,4,0,0,0,0,0,0,0,3,2,
2209,AL,MUS,MUS,4880,2,0,0,18,2,1,0,18,0,2,
2209,AL,MUS,MUS,4886,2,0,0,13,2,0,0,13,0,2,
2209,AL,MUS,MUS,4886,2,0,0,12,1,0,0,12,0,2,
2209,AL,MUS,MUS,4886,2,0,0,19,1,3,0,19,0,2,
2209,AL,MUS,MUS,4890,2,0,0,12,0,0,0,12,0,2,
2209,AL,MUS,MUS,4990,1,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4990,1,0,0,0,0,0,0,0,1,2,
2209,AL,MUS,MUS,4990,2,0,2,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4990,2,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4990,3,6,0,2,0,0,0,2,3,2,
2209,AL,MUS,MUS,4990,5,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,4990,7,2,0,1,0,0,0,1,2,2,
2209,AL,MUS,MUS,5000,1,1,8,9,1,2,0,9,1,3,
2209,AL,MUS,MUS,5020,1,0,12,4,0,0,0,4,3,3,
2209,AL,MUS,MUS,5070,1,0,12,4,1,0,0,4,3,3,
2209,AL,MUS,MUS,5088,1,0,24,8,0,2,0,8,3,3,
2209,AL,MUS,MUS,5088,2,0,0,8,0,2,0,8,0,3,
2209,AL,MUS,MUS,5109,1,0,1,1,0,0,0,1,1,3,
2209,AL,MUS,MUS,5119,1,0,3,3,0,1,0,3,1,3,
2209,AL,MUS,MUS,5119,1,1,6,7,0,2,1,8,1,3,
2209,AL,MUS,MUS,5191,1,0,1,1,0,0,0,1,1,3,
2209,AL,MUS,MUS,5191,1,1,0,1,0,0,0,1,1,3,
2209,AL,MUS,MUS,5191,2,0,1,1,0,0,0,1,1,3,
2209,AL,MUS,MUS,5192,1,0,2,1,0,0,0,1,2,3,
2209,AL,MUS,MUS,5192,1,0,2,1,0,0,0,1,2,3,
2209,AL,MUS,MUS,5192,2,0,2,1,1,0,0,1,2,3,
2209,AL,MUS,MUS,5192,2,0,4,2,0,0,0,2,2,3,
2209,AL,MUS,MUS,5192,3,0,2,1,0,1,0,1,2,3,
2209,AL,MUS,MUS,5192,3,0,2,1,0,1,0,1,2,3,
2209,AL,MUS,MUS,5192,4,0,2,1,1,0,0,1,2,3,
2209,AL,MUS,MUS,5192,4,0,2,1,0,1,0,1,2,3,
2209,AL,MUS,MUS,5192,5,0,2,1,0,0,0,1,2,3,
2209,AL,MUS,MUS,5192,5,0,2,1,0,1,0,1,2,3,
2209,AL,MUS,MUS,5192,6,0,2,1,0,1,0,1,2,3,
2209,AL,MUS,MUS,5200,1,0,4,2,0,0,1,3,2,3,
2209,AL,MUS,MUS,5200,2,2,0,1,0,0,0,1,2,3,
2209,AL,MUS,MUS,5302,1,0,27,9,0,2,0,9,3,3,
2209,AL,MUS,MUS,5351,1,0,1,1,0,0,0,1,1,3,
2209,AL,MUS,MUS,5351,2,0,1,1,0,0,0,1,1,3,
2209,AL,MUS,MUS,5352,1,0,4,2,0,0,0,2,2,3,
